저장소,릴리즈 ID,릴리즈 태그,릴리즈 이름,릴리즈 노트,릴리즈 페이지 URL,초안 여부,프리릴리즈 여부,생성일시,발행일시,작성자 이름,작성자 프로필 URL,대상 브랜치,다운로드 수,에셋 수
daangn/seed-design,202140827,@seed-design/react-toggle@0.0.1,@seed-design/react-toggle@0.0.1,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated dependencies [b64023c]
    -   @seed-design/react-primitive@0.0.1
    -   @seed-design/dom-utils@0.0.1
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-toggle%400.0.1,false,false,2025-02-24T21:16:01Z,2025-02-24T21:16:54Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,202140849,@seed-design/react-theming@2.1.5,@seed-design/react-theming@2.1.5,"### Patch Changes

-   93cfc30: fix: inconsistent platform data attribute name

    -   `seedScaleLetterSpacing` -> `seedPlatform`
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.1.5,false,false,2025-02-24T21:16:01Z,2025-02-24T21:17:00Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,202140836,@seed-design/react-text-field@0.0.1,@seed-design/react-text-field@0.0.1,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated dependencies [b64023c]
    -   @seed-design/react-primitive@0.0.1
    -   @seed-design/dom-utils@0.0.1
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-text-field%400.0.1,false,false,2025-02-24T21:16:01Z,2025-02-24T21:16:57Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,202140806,@seed-design/react-tabs@0.0.1,@seed-design/react-tabs@0.0.1,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated dependencies [b64023c]
    -   @seed-design/dom-utils@0.0.1
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-tabs%400.0.1,false,false,2025-02-24T21:16:01Z,2025-02-24T21:16:48Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,202140815,@seed-design/react-switch@0.0.1,@seed-design/react-switch@0.0.1,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated dependencies [b64023c]
    -   @seed-design/react-primitive@0.0.1
    -   @seed-design/dom-utils@0.0.1
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-switch%400.0.1,false,false,2025-02-24T21:16:01Z,2025-02-24T21:16:51Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,202140795,@seed-design/react-snackbar@0.0.1,@seed-design/react-snackbar@0.0.1,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated dependencies [b64023c]
    -   @seed-design/react-primitive@0.0.1
    -   @seed-design/dom-utils@0.0.1
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-snackbar%400.0.1,false,false,2025-02-24T21:16:01Z,2025-02-24T21:16:45Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,202140773,@seed-design/react-segmented-control@0.0.1,@seed-design/react-segmented-control@0.0.1,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated dependencies [b64023c]
    -   @seed-design/dom-utils@0.0.1
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-segmented-control%400.0.1,false,false,2025-02-24T21:16:01Z,2025-02-24T21:16:39Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,202140760,@seed-design/react-radio-group@0.0.1,@seed-design/react-radio-group@0.0.1,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated dependencies [b64023c]
    -   @seed-design/react-primitive@0.0.1
    -   @seed-design/dom-utils@0.0.1
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-radio-group%400.0.1,false,false,2025-02-24T21:16:01Z,2025-02-24T21:16:36Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,202140782,@seed-design/react-pull-to-refresh@0.0.1,@seed-design/react-pull-to-refresh@0.0.1,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated dependencies [b64023c]
    -   @seed-design/react-primitive@0.0.1
    -   @seed-design/dom-utils@0.0.1
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-pull-to-refresh%400.0.1,false,false,2025-02-24T21:16:01Z,2025-02-24T21:16:42Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,202140747,@seed-design/react-progress@0.0.1,@seed-design/react-progress@0.0.1,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated dependencies [b64023c]
    -   @seed-design/react-primitive@0.0.1
    -   @seed-design/dom-utils@0.0.1
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-progress%400.0.1,false,false,2025-02-24T21:16:01Z,2025-02-24T21:16:33Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,202140734,@seed-design/react-primitive@0.0.1,@seed-design/react-primitive@0.0.1,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-primitive%400.0.1,false,false,2025-02-24T21:16:01Z,2025-02-24T21:16:30Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,202140728,@seed-design/react-popover@0.0.1,@seed-design/react-popover@0.0.1,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated dependencies [b64023c]
    -   @seed-design/dom-utils@0.0.1
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-popover%400.0.1,false,false,2025-02-24T21:16:01Z,2025-02-24T21:16:27Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,202140719,@seed-design/react-dialog@0.0.1,@seed-design/react-dialog@0.0.1,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated dependencies [b64023c]
    -   @seed-design/dom-utils@0.0.1
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-dialog%400.0.1,false,false,2025-02-24T21:16:01Z,2025-02-24T21:16:24Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,202140713,@seed-design/react-checkbox@0.0.1,@seed-design/react-checkbox@0.0.1,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated dependencies [b64023c]
    -   @seed-design/react-primitive@0.0.1
    -   @seed-design/dom-utils@0.0.1
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-checkbox%400.0.1,false,false,2025-02-24T21:16:01Z,2025-02-24T21:16:21Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,202140701,@seed-design/react-avatar@0.0.1,@seed-design/react-avatar@0.0.1,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated dependencies [b64023c]
    -   @seed-design/react-primitive@0.0.1
    -   @seed-design/dom-utils@0.0.1
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-avatar%400.0.1,false,false,2025-02-24T21:16:01Z,2025-02-24T21:16:18Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,202140674,@seed-design/migration-index@0.0.1,@seed-design/migration-index@0.0.1,"
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/migration-index%400.0.1,false,false,2025-02-24T21:16:01Z,2025-02-24T21:16:09Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,202140864,@seed-design/dom-utils@0.0.1,@seed-design/dom-utils@0.0.1,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/dom-utils%400.0.1,false,false,2025-02-24T21:16:01Z,2025-02-24T21:17:03Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,202140684,@seed-design/css@0.0.1,@seed-design/css@0.0.1,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.1,false,false,2025-02-24T21:16:01Z,2025-02-24T21:16:12Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,202140659,@seed-design/codemod@0.0.12,@seed-design/codemod@0.0.12,"### Patch Changes

-   @seed-design/migration-index@0.0.1
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.12,false,false,2025-02-24T21:16:01Z,2025-02-24T21:16:06Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,202140650,@seed-design/cli@0.0.1,@seed-design/cli@0.0.1,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/cli%400.0.1,false,false,2025-02-24T21:16:01Z,2025-02-24T21:16:04Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,201347618,@seed-design/stackflow@0.0.1-rc.1,@seed-design/stackflow@0.0.1-rc.1,"### Patch Changes

-   Updated dependencies [14c9983]
    -   @seed-design/css@0.0.1-rc.1
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.1-rc.1,false,true,2025-02-20T06:47:16Z,2025-02-20T06:47:23Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,201347627,@seed-design/react@0.0.1-rc.2,@seed-design/react@0.0.1-rc.2,"### Patch Changes

-   Updated dependencies [14c9983]
    -   @seed-design/css@0.0.1-rc.1
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.1-rc.2,false,true,2025-02-20T06:47:16Z,2025-02-20T06:47:26Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,201324482,@seed-design/migration-index@0.0.1-rc.0,@seed-design/migration-index@0.0.1-rc.0,"### Patch Changes

-   f83bbf8: migration index, codemod (vars, tailwind)
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/migration-index%400.0.1-rc.0,false,true,2025-02-20T02:57:58Z,2025-02-20T02:58:02Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,201347606,@seed-design/css@0.0.1-rc.1,@seed-design/css@0.0.1-rc.1,"### Patch Changes

-   14c9983: change package.json exports map
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.1-rc.1,false,true,2025-02-20T06:47:16Z,2025-02-20T06:47:17Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,201347611,@seed-design/codemod@0.0.12-rc.3,@seed-design/codemod@0.0.12-rc.3,"### Patch Changes

-   14c9983: change package.json exports map
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.12-rc.3,false,true,2025-02-20T06:47:16Z,2025-02-20T06:47:20Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,201331247,@seed-design/codemod@0.0.12-rc.2,@seed-design/codemod@0.0.12-rc.2,"### Patch Changes

-   9f40190: remove run
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.12-rc.2,false,true,2025-02-20T03:38:16Z,2025-02-20T03:38:17Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,201327330,@seed-design/codemod@0.0.12-rc.1,@seed-design/codemod@0.0.12-rc.1,"### Patch Changes

-   2612bf7: remove require
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.12-rc.1,false,true,2025-02-20T03:25:03Z,2025-02-20T03:25:04Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,201324477,@seed-design/codemod@0.0.12-rc.0,@seed-design/codemod@0.0.12-rc.0,"### Patch Changes

-   f83bbf8: migration index, codemod (vars, tailwind)
-   Updated dependencies [f83bbf8]
    -   @seed-design/migration-index@0.0.1-rc.0
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.12-rc.0,false,true,2025-02-20T02:57:58Z,2025-02-20T02:57:59Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,200977605,@seed-design/stackflow@0.0.1-rc.0,@seed-design/stackflow@0.0.1-rc.0,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/css@0.0.1-rc.0
    -   @seed-design/react-primitive@0.0.1-rc.0
    -   @seed-design/dom-utils@0.0.1-rc.0
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.1-rc.0,false,true,2025-02-18T17:13:38Z,2025-02-18T17:14:22Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,200981151,@seed-design/react@0.0.1-rc.1,@seed-design/react@0.0.1-rc.1,"### Patch Changes

-   6ee6544: re-export stylesheet from @seed-design/css package.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.1-rc.1,false,true,2025-02-18T17:29:02Z,2025-02-18T17:29:03Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,200977616,@seed-design/react@0.0.1-rc.0,@seed-design/react@0.0.1-rc.0,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/css@0.0.1-rc.0
    -   @seed-design/react-avatar@0.0.1-rc.0
    -   @seed-design/react-checkbox@0.0.1-rc.0
    -   @seed-design/react-dialog@0.0.1-rc.0
    -   @seed-design/react-popover@0.0.1-rc.0
    -   @seed-design/react-primitive@0.0.1-rc.0
    -   @seed-design/react-progress@0.0.1-rc.0
    -   @seed-design/react-pull-to-refresh@0.0.1-rc.0
    -   @seed-design/react-radio-group@0.0.1-rc.0
    -   @seed-design/react-segmented-control@0.0.1-rc.0
    -   @seed-design/react-snackbar@0.0.1-rc.0
    -   @seed-design/react-switch@0.0.1-rc.0
    -   @seed-design/react-tabs@0.0.1-rc.0
    -   @seed-design/react-text-field@0.0.1-rc.0
    -   @seed-design/react-toggle@0.0.1-rc.0
    -   @seed-design/dom-utils@0.0.1-rc.0
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.1-rc.0,false,true,2025-02-18T17:13:38Z,2025-02-18T17:14:25Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,200977572,@seed-design/react-toggle@0.0.1-rc.0,@seed-design/react-toggle@0.0.1-rc.0,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/react-primitive@0.0.1-rc.0
    -   @seed-design/dom-utils@0.0.1-rc.0
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-toggle%400.0.1-rc.0,false,true,2025-02-18T17:13:38Z,2025-02-18T17:14:13Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,200977561,@seed-design/react-text-field@0.0.1-rc.0,@seed-design/react-text-field@0.0.1-rc.0,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/react-primitive@0.0.1-rc.0
    -   @seed-design/dom-utils@0.0.1-rc.0
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-text-field%400.0.1-rc.0,false,true,2025-02-18T17:13:38Z,2025-02-18T17:14:10Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,200977552,@seed-design/react-tabs@0.0.1-rc.0,@seed-design/react-tabs@0.0.1-rc.0,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/dom-utils@0.0.1-rc.0
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-tabs%400.0.1-rc.0,false,true,2025-02-18T17:13:38Z,2025-02-18T17:14:07Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,200977535,@seed-design/react-switch@0.0.1-rc.0,@seed-design/react-switch@0.0.1-rc.0,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/react-primitive@0.0.1-rc.0
    -   @seed-design/dom-utils@0.0.1-rc.0
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-switch%400.0.1-rc.0,false,true,2025-02-18T17:13:38Z,2025-02-18T17:14:04Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,200977585,@seed-design/react-snackbar@0.0.1-rc.0,@seed-design/react-snackbar@0.0.1-rc.0,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/react-primitive@0.0.1-rc.0
    -   @seed-design/dom-utils@0.0.1-rc.0
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-snackbar%400.0.1-rc.0,false,true,2025-02-18T17:13:38Z,2025-02-18T17:14:16Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,200977521,@seed-design/react-segmented-control@0.0.1-rc.0,@seed-design/react-segmented-control@0.0.1-rc.0,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/dom-utils@0.0.1-rc.0
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-segmented-control%400.0.1-rc.0,false,true,2025-02-18T17:13:38Z,2025-02-18T17:14:01Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,200977510,@seed-design/react-radio-group@0.0.1-rc.0,@seed-design/react-radio-group@0.0.1-rc.0,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/react-primitive@0.0.1-rc.0
    -   @seed-design/dom-utils@0.0.1-rc.0
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-radio-group%400.0.1-rc.0,false,true,2025-02-18T17:13:38Z,2025-02-18T17:13:58Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,200977499,@seed-design/react-pull-to-refresh@0.0.1-rc.0,@seed-design/react-pull-to-refresh@0.0.1-rc.0,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/react-primitive@0.0.1-rc.0
    -   @seed-design/dom-utils@0.0.1-rc.0
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-pull-to-refresh%400.0.1-rc.0,false,true,2025-02-18T17:13:38Z,2025-02-18T17:13:56Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,200977486,@seed-design/react-progress@0.0.1-rc.0,@seed-design/react-progress@0.0.1-rc.0,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/react-primitive@0.0.1-rc.0
    -   @seed-design/dom-utils@0.0.1-rc.0
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-progress%400.0.1-rc.0,false,true,2025-02-18T17:13:38Z,2025-02-18T17:13:52Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,200977476,@seed-design/react-popover@0.0.1-rc.0,@seed-design/react-popover@0.0.1-rc.0,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/dom-utils@0.0.1-rc.0
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-popover%400.0.1-rc.0,false,true,2025-02-18T17:13:38Z,2025-02-18T17:13:49Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,200977456,@seed-design/react-dialog@0.0.1-rc.0,@seed-design/react-dialog@0.0.1-rc.0,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/dom-utils@0.0.1-rc.0
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-dialog%400.0.1-rc.0,false,true,2025-02-18T17:13:38Z,2025-02-18T17:13:43Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,200977446,@seed-design/react-checkbox@0.0.1-rc.0,@seed-design/react-checkbox@0.0.1-rc.0,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/react-primitive@0.0.1-rc.0
    -   @seed-design/dom-utils@0.0.1-rc.0
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-checkbox%400.0.1-rc.0,false,true,2025-02-18T17:13:38Z,2025-02-18T17:13:40Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,200977595,@seed-design/react-avatar@0.0.1-rc.0,@seed-design/react-avatar@0.0.1-rc.0,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-design/react-primitive@0.0.1-rc.0
    -   @seed-design/dom-utils@0.0.1-rc.0
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-avatar%400.0.1-rc.0,false,true,2025-02-18T17:13:38Z,2025-02-18T17:14:19Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,200977466,@seed-design/css@0.0.1-rc.0,@seed-design/css@0.0.1-rc.0,"### Patch Changes

-   Seed Design V3 release candidate
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.1-rc.0,false,true,2025-02-18T17:13:38Z,2025-02-18T17:13:46Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,138847335,@seed-design/stylesheet@1.0.4,@seed-design/stylesheet@1.0.4,"### Patch Changes

-   cf271ad: sync design token
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/stylesheet%401.0.4,false,false,2024-01-29T04:00:35Z,2024-01-29T04:00:36Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,114438677,@seed-design/react-theming@2.1.4,@seed-design/react-theming@2.1.4,"### Patch Changes

-   ee35c53: change `@seed-design/design-token` version
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.1.4,false,false,2023-07-31T06:36:19Z,2023-07-31T06:36:20Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,112454829,gatsby-plugin-seed-design@0.2.7,gatsby-plugin-seed-design@0.2.7,"### Patch Changes

-   940192b: change dependencies
",https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.2.7,false,false,2023-07-17T08:03:26Z,2023-07-17T08:03:28Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,111075287,@seed-design/icon-deprecated@0.2.1,@seed-design/icon-deprecated@0.2.1,"### Patch Changes

-   aa25955: change svg width, height to 100%
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon-deprecated%400.2.1,false,false,2023-07-05T08:43:30Z,2023-07-05T08:43:32Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,103912580,@seed-design/design-token@1.0.3,@seed-design/design-token@1.0.3,"### Patch Changes

-   5751b08: fix missing export lineHeight
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/design-token%401.0.3,false,false,2023-05-23T08:09:36Z,2023-05-23T08:09:37Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,100752465,gatsby-plugin-seed-design@0.2.6,gatsby-plugin-seed-design@0.2.6,"### Patch Changes

-   Updated dependencies [cd0f24e]
    -   @seed-design/react-theming@2.1.3
",https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.2.6,false,false,2023-04-25T06:45:39Z,2023-04-25T06:45:41Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,100017145,@seed-design/icon@0.2.1,@seed-design/icon@0.2.1,"### Patch Changes

-   aa25955: change svg width, height to 100%
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.2.1,false,false,2023-04-19T08:21:31Z,2023-04-19T08:21:33Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,100003940,@seed-design/icon@0.2.0,@seed-design/icon@0.2.0,"### Minor Changes

-   4b334ca: change sprite svg to inline svg
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.2.0,false,false,2023-04-19T06:19:39Z,2023-04-19T06:19:40Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,99527658,@seed-design/design-token@1.0.1,@seed-design/design-token@1.0.1,"### Patch Changes

-   420299b: fix missing letterSpacing scale export
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/design-token%401.0.1,false,false,2023-04-14T10:53:22Z,2023-04-14T10:53:23Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,95267038,@seed-design/icon@0.1.13,@seed-design/icon@0.1.13,"### Patch Changes

-   b8933f7: chore: remove navigator in component template
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.13,false,false,2023-03-11T00:30:51Z,2023-03-11T00:30:52Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,95227513,@seed-design/icon@0.1.12,@seed-design/icon@0.1.12,"### Patch Changes

-   5e5145c: fix: escape variable name in component template
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.12,false,false,2023-03-10T16:15:34Z,2023-03-10T16:15:35Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,95214135,@seed-design/icon@0.1.11,@seed-design/icon@0.1.11,"### Patch Changes

-   03b5e65: fix mobile safari not working
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.11,false,false,2023-03-10T14:35:59Z,2023-03-10T14:36:00Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,95009944,@seed-design/icon@0.1.10,@seed-design/icon@0.1.10,"### Patch Changes

-   ec0e449: add <g /> tag in sprite.svg
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.10,false,false,2023-03-09T02:38:09Z,2023-03-09T02:38:20Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,93397774,@seed-design/icon@0.1.8,@seed-design/icon@0.1.8,"### Patch Changes

-   5601faf: remove ts-nocheck, add string type in size, sum withContext and contextPath
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.8,false,false,2023-02-23T06:01:46Z,2023-02-23T06:01:48Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,93111624,@seed-design/icon@0.1.7,@seed-design/icon@0.1.7,"### Patch Changes

-   f878d22: `eslint-disabled`, `ts-nocheck` in component template, check tsconfig jsx option.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.7,false,false,2023-02-21T04:33:19Z,2023-02-21T04:33:20Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,93001119,@seed-design/icon@0.1.6,@seed-design/icon@0.1.6,"### Patch Changes

-   ee461d4: automatic yml schema versioning
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.6,false,false,2023-02-20T09:43:47Z,2023-02-20T09:43:48Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,92999141,@seed-design/icon@0.1.5,@seed-design/icon@0.1.5,"### Patch Changes

-   7b87056: json schema versioning
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.5,false,false,2023-02-20T09:25:39Z,2023-02-20T09:25:40Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,92986319,@seed-design/icon@0.1.4,@seed-design/icon@0.1.4,"### Patch Changes

*   86ef6a4: update schema
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.4,false,false,2023-02-20T06:50:44Z,2023-02-20T06:52:05Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/seed-design,92816116,@seed-design/icon@0.1.2,@seed-design/icon@0.1.2,"### Patch Changes

*   e73aa6f: version up karrot-ui-icon
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/icon%400.1.2,false,false,2023-02-17T09:52:09Z,2023-02-17T09:53:33Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
